,Date,User,Tweet,Emotion
10622,2019-04-02 02:50:05+00:00,RashmiShriJS,"@_NAN_DINI Dear #Wayanad, 

Plz be aware that whatever comes after ""This morning I got up at night..."" is going to ruin your whole life. Don't let him do this to you. Love yourself and beware of this man known as @RahulGandhi . 

Sincerely yours,  
#Amethi.

#LokSabhaElections2019",neg
10623,2019-04-02 02:34:54+00:00,cvkorlahalli,"@RahulGandhi @RobertVadra I’ve extra tickets to #Thailand wanna join me!!
Oh!! U guys on bail,,😂😂
!!!
What say @Swamy39
#2019Elections #LokSabhaElections2019 #VoteKar #MainBhiChowkidarHun",pos
10624,2019-04-02 01:50:03+00:00,ss_suryawanshi,".@INCIndia is loosing following #LokSabhaElections2019 seats before fighting, no competition 
1.Pune
2.Aurangabad
3.Raver 
4. Sindhudurg 

'How to win Friends,' 
 Rephrased-
 'How to Loose Elections'
Curtsey- 
@RahulGandhi @AshokChavanINC @kcvenugopalmp Mallikarjun Karge etc",neg
10625,2019-04-01 21:30:49+00:00,deepadoc,@rishi_suri @RahulGandhi @ShashiTharoor @rssurjewala @priyankac19 @divyaspandana Why 2 constituencies? If #RahulGandhi is so strong and confident? Why not only from his old seat #Amethi ?,pos
10626,2019-04-01 20:58:25+00:00,Satishdevnani,#Indianpolitics @narendramodi says @RahulGandhi is selecting seats where hindu are in minority. This is the challenge to #RahulGandhi. I think he should select elections from #Ahmedabad,neg
10627,2019-04-01 20:34:46+00:00,VakilBharati,"@Antevasin10 @RahulGandhi It's not just Farting of #RahulGandhi, shit also came out that's why this Nth order moron ran away from Amethi.",neg
10628,2019-04-01 20:31:13+00:00,VakilBharati,"@sushilkedia @KapilSharmaK9 @RahulGandhi No body can match on stage goofups, absentmindedness and natural idiocy of god gifted lunatic #RahulGandhi. It's an insult to compare #Rahulgandhi's  classy idiotism and abilities with artificial comedian like Kapil Sharma.",neg
10629,2019-04-01 20:16:05+00:00,onkarbhutada,@KirtiAzadMP @narendramodi @RahulGandhi A fool is talking abt #FoolsDay #KhulGayaDhagaRagaBhaga #LokSabhaElections2019 #IndiaSaysNaMoAgain #ModiHaiTohMumkinHai,neg
10630,2019-04-01 20:12:49+00:00,shakulghatole,"@SushantMahajan3 Happy #FekuDiwas @SushantMahajan3
Good one @sardesairajdeep 
It is a universal truth that feku @narendramodi will never take unscripted questions much less a one on one debate with @RahulGandhi #LokSabhaElections2019",pos
10631,2019-04-01 20:12:48+00:00,rajasekaranTOI,"Fighting each other in #Wayanad in #Kerala, Left parties don't even want @RahulGandhi to win a MP seat, leave alone prime minister post. But in #TamilNadu, they vie the Congress prez for the PM: @TTVDhinakaran 

#LokSabhaElections2019 #AMMK @vijayanpinarayi",neg
10632,2019-04-01 19:35:31+00:00,lovegurujithu,"@ShashiTharoor @RahulGandhi Tell him atleast,  whr #Wayanad is situated. 
#WayanadElections2019 #ChowkidarChorHai #RahulGandhi",pos
10633,2019-04-01 19:34:07+00:00,Rdchakravarty,@sushmitadevmp @INCIndia @ripunbora @Sharmistha_GK @MahilaCongress @RahulGandhi @IYC @_pallavighosh @keshavyadaviyc But as we know #Rahulgandhi = #Pappu= #fool,neg
10634,2019-04-01 18:29:11+00:00,SiddharthRoy25,"#Pappu #RahulGandhi @RahulGandhi hates #RSS as he thinks it to be #Pidi @rssurjewala (handle has it) who is inept to win elections but just rants on PC n ridicules #CONgress
#RahulJiKaAprilFool #RahulGandhiDay #PappuDiwas #PappuDay #PappuDivas
#RaFailGandhi #CongressFakesItOnFB",neg
10635,2019-04-01 17:45:27+00:00,Suyashbakliwal,"Honest opinion to address #Wayanad  issue . @BJP4India can nominate anyone from the constituency against @RahulGandhi . 
Wait....
That option is already there. 
So #whythisruckus
 #mondaythoughts 

@JM_Scindia 
@jitupatwari 
@INCIndia 
#LokSabhaElections2019",neg
10636,2019-04-01 17:44:53+00:00,RajneeshAnand2,"@NarendraNOjha @RahulGandhi @RJDforIndia @INCIndia and the rudderless #Mahagathbandhan are onboard to an ill - feted voyage, which will sink on 23rd may 2019. Bon voyage but alas!!!
@BJP4Bihar @BJP4India @avatans @VishalSMumbai @Sanjeev19204894 
#LokSabhaElections2019 
#PhirEkBaarModiSarkar 
@narendramodi",neg
10637,2019-04-01 17:32:15+00:00,tanuj_khatri,"@RahulGandhi Bro I still cannot forget 2G scam and commonwealth scam. What should I do? Please suggest. 

#LokSabhaElections2019 #IndiaSaysNamoAgain",pos
10638,2019-04-01 17:21:14+00:00,Kristian0O7,"Who said @RahulGandhi is not a smart,
Contesting from #Wayanad which is a Hindu minority constituency after @smritiirani files nomination from #Amethi.
Need guts though!!
#PappuDiwas
#MainBhiChowkidar #LokSabhaElections2019 #SmritiSeDrtaHai2SeatSeLdtaHai",neg
10639,2019-04-01 17:09:01+00:00,nallaganesh,"@RahulGandhi One more Administrative Layer to the already bloated Bureaucracy? One more channel for bribes?

Tax Payers' money is precious. Slimming the bureaucracy should be the way forward.

#LokSabhaElections2019",neg
10640,2019-04-01 16:58:13+00:00,Debbiecalling,@narendramodi @PMOIndia @RahulGandhi @INCIndia India wants #EnvironmentalManifesto in #LokSabhaElections2019 #StopAdani #SaveAareyForest #SaveAravalli #forestrightsact #saveourforests #SaveMumbaiMangroves #Savetrees,pos
10641,2019-04-01 16:57:27+00:00,pmkv27,"@RahulGandhi If they are built by good leaders, Why you are talking about it. Leave it to @narendramodi @BJP4India #PappuDiwas #RahulGandhi. #Election2019",neg
10642,2019-04-01 16:44:43+00:00,iamkaranbachani,@rohini_sgh @narendramodi @RahulGandhi I request u to plzz go to varanasi and have a look.. sitting at one place and giving rubbish statements is different then reality... #LoksabhaElections2019 #News18AgendaIndia #Congress #CongFakeCampaign,neg
10643,2019-04-01 16:42:28+00:00,BjpPosa,"@RahulGandhi We know u r not good leader, one and only leader in india i.e #narendramodi",neg
10644,2019-04-01 16:42:06+00:00,gmjecks,"@RahulGandhi Yes, what has happened in #Amethi &amp; #Raibareli by you, your mother, your father, Dadi n all family...

#LokSabhaElections2019 #IndiaElects",pos
10645,2019-04-01 16:17:31+00:00,PavanVasista3,"@RahulGandhi This son of Italian pig is giving us hint, by end of 31st march 2020 he is all set to loot 22 lakh billion ₹ in the name of recruitment. Which will overtake all scams happened in UPA 1&amp;2. Voters please beware of this Goonda. #LokSabhaElections2019",neg
10646,2019-04-01 16:15:05+00:00,Ashwin28,Who will win in #Wayanad? #LokSabhaElections2019 #IndiaKaDNA #LoksabhaElections #LokSabhaElection2019 #LoksabhaElection #LokSabha #IndiaElects #India @INCIndia @RahulGandhi #TusharVellapally,pos
10647,2019-04-01 16:07:20+00:00,KalyaniRudresh,Whn v cant bat 4m both ends y should v let #candidates 2 stand 4m 2 r more #Constituency.y dont v rationalize these kinds of illogical n irrational acts #ElectionCommissionOfIndia #ElectionsWithTimes #election @RahulGandhi #RahulGandhi #RahulWayanadDebate,neg
10648,2019-04-01 15:43:25+00:00,PeeyushSharma_,"@SudheenKulkarni @JhaSanjay @RahulGandhi Those who never visited #Amethi, a living example of various REFORMS &amp; URBAN GOOD GOVERNANCE by @INCIndia. #Wayanad is so lucky to witness #AmethiModel in these #LokSabhaElections2019",pos
10649,2019-04-01 15:34:29+00:00,vishsriv,@SudheenKulkarni @shahid_siddiqui @RahulGandhi Advani needs to be humiliated and fired for appointing you as his man Friday. Stop peddling rubbish. Mayors are already elected directly. You surely know this but ... #LokSabhaElections2019,neg
10650,2019-04-01 15:32:48+00:00,GujunRupsas,@IndiaToday @RahulGandhi @sardesairajdeep So Brinda Karat is now CPI leader for  TV Studio #countdown to #LokSabhaElections2019 ?,pos
10651,2019-04-01 15:25:19+00:00,jhawar2811,"@ANI @narendramodi why you do all these that kid @RahulGandhi will cry like anything now .
🤣🤣🤣🤣
#LokSabhaElections2019 
#IndiaSaysNaMoAgain",neg
10652,2019-04-01 15:21:43+00:00,jhawar2811,"@ANI You need to shut whole @INCIndia for mis information and the biggest liar @RahulGandhi page.
#LokSabhaElections2019 
#IndiaSaysNaMoAgain",neg
10653,2019-04-01 15:17:59+00:00,WaseemQAhmad,"@Rampuniyani1945 After 3-4 rallies,Sahab @narendramodi found public didn't came to hear him as he had nothing done in last 5 years except #Jumla.Now he came to his final arrow #Hindu-Musalman.But this he will not get success in this. 
#LokSabhaElections2019 
@RahulGandhi @INCIndia @yadavakhilesh",neg
10654,2019-04-01 15:15:32+00:00,EurasianInvader,"Besides PM's remarks on #Wayand,today;Perviously Popularising the concept of #HinduTerror;@INCIndia&amp; @RahulGandhi have to answer that,How will they cope up with NFI(anti-national group,as specified by NIA),which has a Local base in his Constituency?
#LoksabhaElections2019",neg
10655,2019-04-01 14:57:09+00:00,18_MehulR,"@KirtiAzadMP @narendramodi @RahulGandhi Azad is the son of former Chief Minister of Bihar Bhagwat Jha Azad. A surprise choice for the tour of Australia and New Zealand in 1980-81, he made his Test debut at Wellington. Lag bhag desh ko fool banaya tha baap bete ne mil kar... #LokSabhaElections2019 #IndiaSaysNaMoAgain",pos
10656,2019-04-01 14:36:28+00:00,SkJk34114427,@INCIndiaLive @rssurjewala Now if @RahulGandhi wins it all the effort are wasted by giving it #Wayanad to a British citizen and Italian origin person #Kerala people should think twice #IndiaSaysNaMoAgain #LokSabhaElections2019,neg
10657,2019-04-01 14:21:31+00:00,SandeepSopori,@RahulGandhi Keep day dreaming Pappu #LokSabhaElections2019 #AprilFools #RahulJiKaAprilFool,pos
10658,2019-04-01 14:15:05+00:00,vivekjain76,What an irony. Election code doesn't allow poticians to offer cash for votes from their own/party funds..but they can do so from taxpayers hard earned money. @Swamy39 @RahulGandhi @narendramodi @PMOIndia #LokSabhaElections2019 #ElectionCommissionOfIndia,neg
10659,2019-04-01 13:35:06+00:00,mychoicemypoll,"#PollOfTheDay
Poll 5:

Who will be India's PM after upcoming elections?

@narendramodi @PMOIndia @RahulGandhi @INCIndia @BJP4India 

#NAMO
#MaiBhiChowkidar 
#ModiOnceMore 
#ModiAgain
#RaGa
#RahulGandhiForPM 
#RahulGandhi

Mention the name in comment section if you vote for other!",pos
10660,2019-04-01 13:28:20+00:00,tanuj_khatri,"@RahulGandhi you talk about giving easy loans to young businessman/entrepreneurs. Well @narendramodi launched a scheme called #MudraYojana. You should have thought about this during UPA-1/2.
#LokSabhaElections2019",neg
10661,2019-04-01 13:27:12+00:00,Raj11YTNS,@TimesNow @narendramodi May be Some Day @RahulGandhi will File Nomination in #Pakistan for General Election In India #IndiaKaDNA #LokSabhaElections2019,pos
10662,2019-04-01 13:14:20+00:00,purohitvaibhav,Another Major announcement by @RahulGandhi  Direct Mayor election for major cities if UPA wins.Would be a big electoral reform #LokSabhaElections2019 @Neeraj_2019,neg
10663,2019-04-01 13:13:42+00:00,aazam_shaikh4,@RahulGandhi Sir Best of Luck! #RahulGandhi,pos
10664,2019-04-01 13:06:15+00:00,ss_suryawanshi,"In Maharashtra, @priyankagandhi will do the road shows while @RahulGandhi will address the political rallies. Dividing the work for #LokSabhaElections2019",neg
10665,2019-04-01 13:06:04+00:00,Jaydeep_Bapat,"@ShefVaidya @MamataOfficial @Mayawati @PawarSpeaks @yadavakhilesh @SitaramYechury @RahulGandhi #RahulGandhi will never block you. His account handlers are as #idiot as him. 
Btw, you'll not be blocked by any leader now. #Mahagathbandhan &amp; #Congress have paid huge sums to @TwitterSupport &amp; @facebook 
Anti @narendramodi content is pushed. Pro #NarendraModi has been removed.",neg
10666,2019-04-01 12:20:00+00:00,Jeypeefarm,"@sardesairajdeep @RahulGandhi People supporting dynasty fools Indian people everyday ,every minute and every second. We are fedup with your fooling. Try something different. #AprilFoolsDay #AprilFools #Duraimurugan #ShameOnDMK #CongressFakesItOnFB #LoksabhaElections2019 #Congress",pos
10667,2019-04-01 12:07:25+00:00,tanuj_khatri,"A lot of villages got electrified almost after 70 years of independence. Shall people living in those villages consider this as an development or ""vikas""? @RahulGandhi #LokSabhaElections2019 #IndiaSaysNaMoAgain",pos
10668,2019-04-01 11:34:35+00:00,Nagesh_HS,@hd_kumaraswamy @RahulGandhi It created lot of traffic problem made people of the bangalore suffer. #LokSabhaElections2019 #IndiaElects,neg
10669,2019-04-01 11:32:19+00:00,WithIncLDweep,"@LakshadweepCon1 @RahulGandhi @bijivin @Monirul30141977 @kabeer55kabs @INCIndia @Itzmerubin @SamaritanforU @jacstom @AlbinINC @KoYiKkoDaNn #Lakshadweep #Congress Team, with prayers &amp; blessings 
,  by all our people,  in our strive to work for a new revolution for all our Lakshadweep people.

#NYAYForIndia 

#jeethogisachki 
Jai #CONGRESS 👍
#RG4PM 
#LokSabhaElections2019",pos
10670,2019-04-01 11:31:18+00:00,WithIncLDweep,"@LakshadweepT @RahulGandhi @Sahil_RG @ADiravia @INCTharoorian @INCIndia @PJJonesRobin1 @iamshaya5 @ASIFKLP @Mayavi101 @VazeIndian #Lakshadweep #Congress Team, with prayers &amp; blessings for #victory by all our people,  in our strive to work for a new revolution for all our Lakshadweep people.

#NYAYForIndia 

#jeethogisachki 
Jai #CONGRESS 👍
#RG4PM 
#LokSabhaElections2019",pos
10671,2019-04-01 11:28:32+00:00,mpHamdulla,"@LakshadweepCon1 @RahulGandhi @bijivin @Monirul30141977 @kabeer55kabs @INCIndia @Itzmerubin @SamaritanforU @jacstom @AlbinINC @KoYiKkoDaNn Invaluable support, prayers &amp; blessings with Lakshadweep Congress team! 

#LokSabhaElections2019 

March on All Progressive Forces...

#NYAYForIndia 

#VoteForCongress",pos
10672,2019-04-01 11:27:37+00:00,mpHamdulla,"@LakshadweepT @RahulGandhi @Sahil_RG @ADiravia @INCTharoorian @INCIndia @PJJonesRobin1 @iamshaya5 @ASIFKLP @Mayavi101 @VazeIndian Invaluable support, prayers &amp; blessings with Lakshadweep Congress team! 

#LokSabhaElections2019 

March on All Progressive Forces...

#NYAYForIndia 

#VoteForCongress",pos
10673,2019-04-01 11:05:43+00:00,ralpharakal,"#LoksabhaElections2019 : @RahulGandhi asks Cong workers to actively campaign for JD(S) contestants across #Karnataka. 

@AmitShah to campaign for @Tejasvi_Surya, to ask @Tej_AnanthKumar faction to do the same for the young candidate at #BangaloreSouth

#TheGameisOn",pos
10674,2019-04-01 11:02:04+00:00,Tavysingh,"Thursday.
@RahulGandhi to file Wayanad nomination on 4th April. 

#LoksabhaElections2019",pos
10675,2019-04-01 10:50:13+00:00,WaseemPashaY2,"@RahulGandhi Dear@RahulGandhi Ji We Wish This Time 
And Hope that u Will be our @PrimeMinister.and Wish U all The best for your upcoming #LokSabhaElection2019, #Congress Zindabaad. #RahulGandhi.Zindabaad.
#WaseemPasha.Y",pos
10676,2019-04-01 10:38:57+00:00,justanything9,"@narendramodi is the best Prime Minister of India till date &amp; @RahulGandhi will be the next best Prime Minister of India.

#AprilFools #AprilFoolsDay #LokSabhaElections2019 #justanything",pos
10677,2019-04-01 10:23:06+00:00,PresidentCCP1,"@HardikPatel_ @RahulGandhi 22 lakh job, if we take average salary of 40k per month i.e. 4.8 lakh per year.
Total amount for annum = 22 ,00,000 * 4,80,000 = 10560000000 per annum
Nya lolipop by #Pappu.
#SmritiSeDrtaHai2SeatSeLdtaHai #RahulFromWayanad 
#RahulGandhi",neg
10678,2019-04-01 09:59:13+00:00,karsokhi1,@MajorPoonia @RahulGandhi I think #RahulGandhi does it for publicity. Be it positive or negative. He just needs public attention. Politics has reached to worst level in #Congress. This is because of fear of losing again to #NarendraModi.,neg
10679,2019-04-01 09:55:10+00:00,mvskmohan,@INCIndia @narendramodi @RahulGandhi Happy April 1st #RahulGandhi,pos
10680,2019-04-01 09:30:53+00:00,jvalant69,"@RahulGandhi Dear Rahulji, Happy april fool day.
Give a break to your ""Promising"" speed.
Ap to Aise promises de rahe ho jaise ki ap pichhle 70 saal ke Pradhanmantri desh ko nahi de paye wo sab 2019 me PM bante hi dene wale ho
#RahulForPM
#LokSabhaElections2019",pos
